encoding,auroc,accuracy,task,model,dataset
WCYKMVHQFDGRLITNEASP,0.8077151178780179,0.4450045283746665,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7201835546151878,0.3507476109694771,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8099369264167094,0.38899670035903033,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7224134694822494,0.30916041129495203,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8104610337241642,0.45433312847145013,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7161611172066482,0.33891000394669724,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8104309089526008,0.42319652825468024,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7319982895299948,0.36191134444312684,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8086244850652591,0.4641890854987459,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.705047910950198,0.3353902444721023,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8093473136587536,0.45339368594016893,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7291994552846027,0.3449655660381028,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8080826911204196,0.40386030911480075,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7544003840241634,0.42024463265453643,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8097942860270269,0.4220903309489444,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7382302732057929,0.40265441062088314,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8072213068750791,0.44974952745216773,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7174514871529603,0.3577111292341017,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8071587596613525,0.4177950317330462,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7162988701893505,0.3963805847851251,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087829314955888,0.44401545715639373,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7350403293498268,0.3815452925561743,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8031309445453763,0.42319716862256707,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.720403134480975,0.39009370240262975,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8023193087101419,0.3948650432797871,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7213884675572988,0.37048092332469373,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8084827224062272,0.41145468214884995,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7199565566633384,0.32107159431095755,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8100513079457997,0.458995692620557,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7141501566705728,0.3562239501158918,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049504733846427,0.4066429315516985,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7056088724189041,0.3682491143345374,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057603972414814,0.4439449803811377,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7085597604284726,0.37993933506441363,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8047257462909825,0.4379875770342066,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.735161918258399,0.3684921947603139,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8093103674524714,0.45304521770756734,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7068931449140384,0.30313535977094486,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041359456941105,0.4461064859680201,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7354129981128409,0.4265176633322583,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8080892938392804,0.4355816207541127,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6985661039314577,0.3058518794999291,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8084376203406032,0.4398918057256207,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7404777462994835,0.37416710342977627,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8037586686484076,0.4009057341361329,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7188459335235333,0.32994017250643964,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805401438201294,0.4772968124846801,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7190026311103448,0.3227750026784398,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056768267759636,0.44385211877745545,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.725363475090007,0.3761381673832853,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8097757275885865,0.46092864619241347,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7034909864010472,0.3203047309901347,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070284143776763,0.4647472717648157,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7156712130888838,0.3456771241536637,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087712288126209,0.41365428508984187,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7279167876510495,0.348039302698555,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8031354246090299,0.4399014785727302,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7234647106211151,0.3732714170361229,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054418693765648,0.41700803007309634,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7037576281267411,0.3014041950918879,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067247611817969,0.443553566728209,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.696232011129938,0.3819014288877197,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.802503594750154,0.39656201704366045,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7441509599697276,0.4422801674335409,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054783551351641,0.4085495196219405,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7303891687564884,0.3839426032725093,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087384713456988,0.46851994259934926,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7356431977913622,0.3615488354025715,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.808320356543175,0.45966972011516294,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7208596718029507,0.29313096656946847,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059399082194473,0.3945180509572984,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7321038047162641,0.40288286139968854,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046314972076566,0.3929142048295386,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7391256504774197,0.3560398818914135,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8079729672440396,0.40058215172593864,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7090850675886361,0.3092047173061965,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070189390132814,0.43997767788207104,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7080967708028373,0.34487468411199795,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.810012998066408,0.4548515774945419,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6719721432922943,0.2557073241872563,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057090120103745,0.403793732718987,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7293157496311669,0.36505606605987156,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8043022462432626,0.4194957311426645,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7266202400170163,0.3341648383241823,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8047919090764752,0.43079771492174046,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7397010497842762,0.3850714001500346,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8029832601310062,0.3913459571051804,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7310096912743111,0.3252525037215519,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054952248211563,0.39368546459782416,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7139583065584167,0.3004288837668089,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8088751372812105,0.39466786878830484,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7249092156145125,0.37474736504968736,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030031547517101,0.38609887769273005,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6906043815883905,0.2636311089610762,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8056136353668905,0.44283542224211825,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7202169393155178,0.38617476416856783,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7944193745966823,0.4089596081543915,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7143036834795791,0.3453428868842062,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8040144335377782,0.466489105848956,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7013686155279153,0.35192224735628913,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057626322474825,0.3886390158386701,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7001805114388572,0.3261707156112336,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8017666592648023,0.4545685920742244,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7213225993248272,0.3881595439346199,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075084741512084,0.45684199829791555,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7449969692076309,0.38789010190356804,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7977104799520902,0.461121128472176,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7202238838810866,0.39911890137393047,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075134854929698,0.46074045152508863,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6906343778461366,0.2876843352152562,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075881818162678,0.45658623453554004,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7214622584887054,0.37115420415603334,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8020364826845496,0.38722134341440556,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7227276424179312,0.3777644321055315,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8089462110368302,0.4543325156083153,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7349066791307186,0.3677181094041752,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8055342594162035,0.45243452304262055,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6903903426313107,0.32962723341315514,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8060456007970179,0.4630955718516974,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7110113783192966,0.3136247077801545,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8061584186861479,0.3859965334445442,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7413739702826719,0.3917722090069981,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073972268858636,0.4611452946129794,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6999758984853671,0.31669169955578663,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8054690667952158,0.46263838568681204,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7139881897583215,0.33055546345168463,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074410034379429,0.42808834202627644,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7345928490863889,0.41137045644795156,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8063174076854212,0.4640182853604647,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7426540249922089,0.3708307399266059,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8036304353247019,0.3996275698106627,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7129776488178574,0.3819930828941235,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073990318682499,0.39672721520636245,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7348783062445851,0.38632122918874273,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067764552882315,0.46020490775807615,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6752794831706159,0.30727509361906624,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7996434216804827,0.37368020209337705,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7074984351950828,0.36397244098106785,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806342474361356,0.44724660051641474,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7375222076841306,0.39723115773141704,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8070345981525371,0.4134682018689202,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7356962240630374,0.42411929987364355,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046172032588157,0.4451782724742155,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7030817284843919,0.3383331005888626,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091464889872594,0.43738209129104366,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7085446396922048,0.3237689982375795,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8001648322620856,0.39954207995731555,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7567538609878826,0.404782312228049,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091713554465805,0.41208119633924484,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7305589833912297,0.38176875077759387,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8031184167857617,0.39399588885971254,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7219232460199929,0.4015748745723492,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8081994381142635,0.4477620186021974,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7086683518801531,0.36524618483298976,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8144446223524211,0.41261810515227226,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7241742883650415,0.36019252524828527,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073983309163705,0.45676001167459307,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7211934778239393,0.3817268078477499,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8033434256167254,0.4053350105660532,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7291680643955644,0.3658753697825511,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062644966779635,0.428905754435596,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7182404453805665,0.3098789414133362,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.804755302183197,0.42805967746122686,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7010116840594247,0.3302679984337603,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8044459326900488,0.42369712552837785,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7176227455969159,0.32125462609222266,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805401889094917,0.40558330380748303,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7477720402311754,0.41623519355783295,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8059579368613432,0.44901408734693654,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7536196938423111,0.41948860818121264,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.807072680020757,0.46356874858689745,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.717807937680801,0.35987630128515624,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8029910525424994,0.4005748827690665,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7324174951672917,0.3374364626573133,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8036938261639553,0.44882300084990934,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6898786543304763,0.24352950469211368,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806531597013711,0.44822399698840876,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7471100825237319,0.42889580080946643,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7931888384551158,0.3640081194611665,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6963299375555811,0.33138542918758407,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8031081648683187,0.4084195527073632,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7289888498713388,0.38995915378252727,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8020592297994211,0.43369923816421113,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.746087667688044,0.3814082650846302,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8011551132120112,0.3947305475275172,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7276317509077338,0.38229572581434557,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8080225939944544,0.4477060622521213,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7044854626095564,0.29448360338070395,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8049797314915903,0.40525340573739277,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7175749380289821,0.3313017660751039,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8085028820828887,0.405186791437307,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7084722579302565,0.33343873170106714,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041046163463521,0.3976254377418397,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7002480797642807,0.3341543177922419,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8064779512762502,0.423704930216973,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.734866816454872,0.39399541887919265,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8039962031951676,0.38697726947788547,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7485332515534442,0.4083015263042761,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8046617223768623,0.431556472994012,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7436928236974893,0.40250130232241227,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8057392318291873,0.3997026041038888,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7347304565832289,0.40846341654725926,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8032633705457946,0.424719202570072,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7186501482514964,0.3347581987528006,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8041175122503962,0.4551898675389111,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7392182025090348,0.42335828555226945,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8076504354174162,0.4481071992101294,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7352049562779065,0.34795302494777014,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8048835067997053,0.38838369594763705,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7339666553188591,0.3835407809533057,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.806417779998144,0.4091434663174314,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7038591862655232,0.31697209155550493,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8083675987671002,0.41201408747867374,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7322043488783029,0.3734630721919117,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8047181394873055,0.3894092976836597,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7399605318776711,0.37280347318635587,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8071322653494203,0.43987061762589813,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.710648486646371,0.348502370636921,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075124062102738,0.3995668841500719,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7368678406039522,0.3854591494787836,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8009511386920647,0.43857343345466593,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7310430645794653,0.4008416312070306,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8074465139961673,0.45500706162719284,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7410369171631019,0.3398572913286372,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8104340679453503,0.4418935686543056,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7357032491662336,0.3587464769298235,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8071475454091217,0.4518006331300225,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7457468467355514,0.3427535554144527,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8065182663210159,0.43165418770315844,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7138458530382492,0.33449824254048777,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.810194041168755,0.4602535351876919,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.740653364633366,0.39111085998803163,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8089509739800779,0.40855627973302144,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.755728172966727,0.4499447063580865,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8038607600870943,0.39486587937480694,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7149311078758813,0.3843438864703816,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8088970199146104,0.4002122936875517,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.731758361689016,0.4134066996028431,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8067298158615352,0.4594260158281275,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6962654260209401,0.3298031735113867,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8097272745111651,0.45521750284646023,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7165062539887576,0.3856630628965826,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8053185526542093,0.4627775059903808,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7371782434139521,0.38400567985864215,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8003899827575974,0.44696134657282044,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.750784379405572,0.42056266487689975,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8011558979360254,0.3784314223142512,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7322065974635097,0.3405549017105117,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8083747115267975,0.4152416599683114,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.692636008428145,0.35391784841048374,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8040995296531669,0.4099160898722318,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7238161816780379,0.35160569398092784,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087206531468505,0.46241245507465667,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7328597949525819,0.39000077261066707,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8082482820419907,0.4158002014057744,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7310060060024333,0.3523535825876251,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8096763718118936,0.4184339957632435,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7234602041428664,0.34273736512859493,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8030259539351959,0.4354371817736592,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.713436344824584,0.3888036991327303,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.80789261702283,0.44905533667303893,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7069299669148925,0.3494897158743381,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8055171340166714,0.40598427260597225,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.6940669337780141,0.3306971110030825,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8068759614972532,0.45721171911892167,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7425110688217975,0.4320252555609493,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8001477768150821,0.44303504610852834,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7426086546395402,0.35938118859326124,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8091147743961159,0.41340812861287873,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7345181339380695,0.38605913758912647,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8026583040863408,0.39346132126024697,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7152535741373853,0.32816168113736527,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8073346732497809,0.43067805037370566,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7016289743622244,0.37399316905376695,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8082808670469322,0.4447705117636594,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7344976564900274,0.34818659583003825,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8096268457486755,0.41360648374783926,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7157796881545933,0.32626024826678407,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.805770914024114,0.42512457209638477,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7072762670964627,0.3659946610284607,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8075931311483201,0.45885591419040744,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7197937392811278,0.35345348684127187,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8039920930016151,0.39862320879987195,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.716771376080659,0.3554011576109116,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8062371475907663,0.4288038343928572,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7353507979949857,0.3867589406873291,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.7997622679408986,0.429388849104842,multiclass,custom,tox
WCYKMVHQFDGRLITNEASP,0.7495983205920347,0.43325441501905965,multiclass,resnet,tox
WCYKMVHQFDGRLITNEASP,0.8087806463438174,0.44336663739903637,multiclass,custom,tox
